WEQ,"Wunjo Joy, Ehwaz Fire, Kaunaz Fire","Kinship, Heritage, Joy, Fire, Knowledge, Fire, Knowledge","Divination=2, Evocation=2, Enchantment=1"
WER,"Wunjo Joy, Ehwaz Fire, Raido Wheel","Kinship, Heritage, Joy, Fire, Knowledge, Solar Chariot, Rhythm","Enchantment=2, Divination=1, Evocation=1, Transmutation=1"
WES,"Wunjo Joy, Ehwaz Fire, Sowulo Sun","Kinship, Heritage, Joy, Fire, Knowledge, Thunderbolt, Wheel of Power","Evocation=2, Enchantment=1, Divination=1, Transmutation=1"
WET,"Wunjo Joy, Ehwaz Fire, Teiwaz Victory","Kinship, Heritage, Joy, Fire, Knowledge, Masculine Gods, Warrior Rune","Enchantment=2, Evocation=2, Divination=1"
WETH,"Wunjo Joy, Ehwaz Fire, Thurisaz Thor","Kinship, Heritage, Joy, Fire, Knowledge, Protection, Polarity, Regeneration","Enchantment=1, Divination=1, Evocation=1, Abjuration=1, Transmutation=1, Necromancy=1"
WEV,"Wunjo Joy, Ehwaz Fire, Wunjo Joy","Kinship, Heritage, Joy, Fire, Knowledge, Kinship, Heritage, Joy","Enchantment=2, Divination=1, Evocation=1"
WEX,"Wunjo Joy, Ehwaz Fire, Thurisaz Thor","Kinship, Heritage, Joy, Fire, Knowledge, Protection, Polarity, Regeneration","Enchantment=1, Divination=1, Evocation=1, Abjuration=1, Transmutation=1, Necromancy=1"
WEY,"Wunjo Joy, Ehwaz Fire, Eiwaz Death","Kinship, Heritage, Joy, Fire, Knowledge,  Tree of Life, Dreaming, Magic","Divination=2, Enchantment=1, Evocation=1, Illusion=1"
WEZ,"Wunjo Joy, Ehwaz Fire, Algiz Protection","Kinship, Heritage, Joy, Fire, Knowledge, Divine Protection, Sanctuary","Enchantment=1, Divination=1, Evocation=1, Abjuration=1"
WEA,"Wunjo Joy, Ehwaz Fire, Ansuz Odin","Kinship, Heritage, Joy, Fire, Knowledge, God, Ancestors","Divination=2, Enchantment=1, Evocation=1"
WEI,"Wunjo Joy, Ehwaz Fire, Isa Ice","Kinship, Heritage, Joy, Fire, Knowledge, Cosmic Coherence","Enchantment=1, Divination=1, Evocation=1, Transmutation=1"
WEO,"Wunjo Joy, Ehwaz Fire, Othila Ancestral","Kinship, Heritage, Joy, Fire, Knowledge, Inherited Property, Genetics","Divination=2, Enchantment=1, Evocation=1, Transmutation=1"
WEU,"Wunjo Joy, Ehwaz Fire, Uruz Power","Kinship, Heritage, Joy, Fire, Knowledge, Primal Creative Force, Gateway","Evocation=2, Enchantment=1, Divination=1, Transmutation=1"
WIB,"Wunjo Joy, Isa Ice, Berkana Birth","Kinship, Heritage, Joy, Cosmic Coherence, Earth Mother, Birth","Transmutation=2, Enchantment=1, Conjuration=1"
WIC,"Wunjo Joy, Isa Ice, Kaunaz Fire","Kinship, Heritage, Joy, Cosmic Coherence, Fire, Knowledge","Enchantment=1, Transmutation=1, Divination=1, Evocation=1"
WID,"Wunjo Joy, Isa Ice, Dagaz Dawn","Kinship, Heritage, Joy, Cosmic Coherence, Intuition, Light Within","Transmutation=2, Enchantment=1, Divination=1"
WIF,"Wunjo Joy, Isa Ice, Fehu Frey","Kinship, Heritage, Joy, Cosmic Coherence, Wealth, Mother Rune","Enchantment=2, Transmutation=1"
WIG,"Wunjo Joy, Isa Ice, Gebo Gift","Kinship, Heritage, Joy, Cosmic Coherence, Divine Interaction","Transmutation=2, Enchantment=1, Conjuration=1"
WIH,"Wunjo Joy, Isa Ice, Hagalaz Air","Kinship, Heritage, Joy, Cosmic Coherence, Transformation, Egg of Life","Transmutation=2, Enchantment=1"
WIJ,"Wunjo Joy, Isa Ice, Jera Earth","Kinship, Heritage, Joy, Cosmic Coherence, Cycles, Right Action","Transmutation=2, Enchantment=1, Divination=1"
WIK,"Wunjo Joy, Isa Ice, Kaunaz Fire","Kinship, Heritage, Joy, Cosmic Coherence, Fire, Knowledge","Enchantment=1, Transmutation=1, Divination=1, Evocation=1"
WIL,"Wunjo Joy, Isa Ice, Laguz Water","Kinship, Heritage, Joy, Cosmic Coherence, Fertility, Living Renewal","Transmutation=2, Enchantment=1, Conjuration=1"
WIM,"Wunjo Joy, Isa Ice, Mannaz Man","Kinship, Heritage, Joy, Cosmic Coherence, Divine Union, Manifestation","Transmutation=2, Enchantment=1, Conjuration=1, Illusion=1"
WIN,"Wunjo Joy, Isa Ice, Nauthiz Necessity","Kinship, Heritage, Joy, Cosmic Coherence, Needs, Friction, Shadow","Enchantment=2, Transmutation=1, Illusion=1, Necromancy=1"
WING,"Wunjo Joy, Isa Ice, Inguz Fertility","Kinship, Heritage, Joy, Cosmic Coherence, True Love, Music, Harmony","Enchantment=2, Transmutation=2, Divination=1"
WIP,"Wunjo Joy, Isa Ice, Peorth Hearth","Kinship, Heritage, Joy, Cosmic Coherence, Divination, Luck, Primal Law","Transmutation=2, Enchantment=1, Divination=1"
WIQ,"Wunjo Joy, Isa Ice, Kaunaz Fire","Kinship, Heritage, Joy, Cosmic Coherence, Fire, Knowledge","Enchantment=1, Transmutation=1, Divination=1, Evocation=1"
WIR,"Wunjo Joy, Isa Ice, Raido Wheel","Kinship, Heritage, Joy, Cosmic Coherence, Solar Chariot, Rhythm","Enchantment=2, Transmutation=2"
WIS,"Wunjo Joy, Isa Ice, Sowulo Sun","Kinship, Heritage, Joy, Cosmic Coherence, Thunderbolt, Wheel of Power","Transmutation=2, Enchantment=1, Evocation=1"
WIT,"Wunjo Joy, Isa Ice, Teiwaz Victory","Kinship, Heritage, Joy, Cosmic Coherence, Masculine Gods, Warrior Rune","Enchantment=2, Transmutation=1, Evocation=1"
WITH,"Wunjo Joy, Isa Ice, Thurisaz Thor","Kinship, Heritage, Joy, Cosmic Coherence, Protection, Polarity, Regeneration","Transmutation=2, Enchantment=1, Abjuration=1, Necromancy=1"
WIV,"Wunjo Joy, Isa Ice, Wunjo Joy","Kinship, Heritage, Joy, Cosmic Coherence, Kinship, Heritage, Joy","Enchantment=2, Transmutation=1"
WIX,"Wunjo Joy, Isa Ice, Thurisaz Thor","Kinship, Heritage, Joy, Cosmic Coherence, Protection, Polarity, Regeneration","Transmutation=2, Enchantment=1, Abjuration=1, Necromancy=1"
WIY,"Wunjo Joy, Isa Ice, Eiwaz Death","Kinship, Heritage, Joy, Cosmic Coherence,  Tree of Life, Dreaming, Magic","Enchantment=1, Transmutation=1, Divination=1, Illusion=1"
WIZ,"Wunjo Joy, Isa Ice, Algiz Protection","Kinship, Heritage, Joy, Cosmic Coherence, Divine Protection, Sanctuary","Enchantment=1, Transmutation=1, Abjuration=1"
WIA,"Wunjo Joy, Isa Ice, Ansuz Odin","Kinship, Heritage, Joy, Cosmic Coherence, God, Ancestors","Enchantment=1, Transmutation=1, Divination=1"
WIE,"Wunjo Joy, Isa Ice, Ehwaz Fire","Kinship, Heritage, Joy, Cosmic Coherence, Fire, Knowledge","Enchantment=1, Transmutation=1, Divination=1, Evocation=1"
WIO,"Wunjo Joy, Isa Ice, Othila Ancestral","Kinship, Heritage, Joy, Cosmic Coherence, Inherited Property, Genetics","Transmutation=2, Enchantment=1, Divination=1"
WIU,"Wunjo Joy, Isa Ice, Uruz Power","Kinship, Heritage, Joy, Cosmic Coherence, Primal Creative Force, Gateway","Transmutation=2, Enchantment=1, Evocation=1"
WOB,"Wunjo Joy, Othila Ancestral, Berkana Birth","Kinship, Heritage, Joy, Inherited Property, Genetics, Earth Mother, Birth","Transmutation=2, Enchantment=1, Divination=1, Conjuration=1"
WOC,"Wunjo Joy, Othila Ancestral, Kaunaz Fire","Kinship, Heritage, Joy, Inherited Property, Genetics, Fire, Knowledge","Divination=2, Enchantment=1, Transmutation=1, Evocation=1"
WOD,"Wunjo Joy, Othila Ancestral, Dagaz Dawn","Kinship, Heritage, Joy, Inherited Property, Genetics, Intuition, Light Within","Divination=2, Transmutation=2, Enchantment=1"
WOF,"Wunjo Joy, Othila Ancestral, Fehu Frey","Kinship, Heritage, Joy, Inherited Property, Genetics, Wealth, Mother Rune","Enchantment=2, Divination=1, Transmutation=1"
WOG,"Wunjo Joy, Othila Ancestral, Gebo Gift","Kinship, Heritage, Joy, Inherited Property, Genetics, Divine Interaction","Transmutation=2, Enchantment=1, Divination=1, Conjuration=1"
WOH,"Wunjo Joy, Othila Ancestral, Hagalaz Air","Kinship, Heritage, Joy, Inherited Property, Genetics, Transformation, Egg of Life","Transmutation=2, Enchantment=1, Divination=1"
WOJ,"Wunjo Joy, Othila Ancestral, Jera Earth","Kinship, Heritage, Joy, Inherited Property, Genetics, Cycles, Right Action","Divination=2, Transmutation=2, Enchantment=1"
WOK,"Wunjo Joy, Othila Ancestral, Kaunaz Fire","Kinship, Heritage, Joy, Inherited Property, Genetics, Fire, Knowledge","Divination=2, Enchantment=1, Transmutation=1, Evocation=1"
WOL,"Wunjo Joy, Othila Ancestral, Laguz Water","Kinship, Heritage, Joy, Inherited Property, Genetics, Fertility, Living Renewal","Transmutation=2, Enchantment=1, Divination=1, Conjuration=1"
WOM,"Wunjo Joy, Othila Ancestral, Mannaz Man","Kinship, Heritage, Joy, Inherited Property, Genetics, Divine Union, Manifestation","Transmutation=2, Enchantment=1, Divination=1, Conjuration=1, Illusion=1"
WON,"Wunjo Joy, Othila Ancestral, Nauthiz Necessity","Kinship, Heritage, Joy, Inherited Property, Genetics, Needs, Friction, Shadow","Enchantment=2, Divination=1, Transmutation=1, Illusion=1, Necromancy=1"
WONG,"Wunjo Joy, Othila Ancestral, Inguz Fertility","Kinship, Heritage, Joy, Inherited Property, Genetics, True Love, Music, Harmony","Enchantment=2, Divination=2, Transmutation=2"
WOP,"Wunjo Joy, Othila Ancestral, Peorth Hearth","Kinship, Heritage, Joy, Inherited Property, Genetics, Divination, Luck, Primal Law","Divination=2, Transmutation=2, Enchantment=1"
WOQ,"Wunjo Joy, Othila Ancestral, Kaunaz Fire","Kinship, Heritage, Joy, Inherited Property, Genetics, Fire, Knowledge","Divination=2, Enchantment=1, Transmutation=1, Evocation=1"
WOR,"Wunjo Joy, Othila Ancestral, Raido Wheel","Kinship, Heritage, Joy, Inherited Property, Genetics, Solar Chariot, Rhythm","Enchantment=2, Transmutation=2, Divination=1"
WOS,"Wunjo Joy, Othila Ancestral, Sowulo Sun","Kinship, Heritage, Joy, Inherited Property, Genetics, Thunderbolt, Wheel of Power","Transmutation=2, Enchantment=1, Divination=1, Evocation=1"
WOT,"Wunjo Joy, Othila Ancestral, Teiwaz Victory","Kinship, Heritage, Joy, Inherited Property, Genetics, Masculine Gods, Warrior Rune","Enchantment=2, Divination=1, Transmutation=1, Evocation=1"
WOTH,"Wunjo Joy, Othila Ancestral, Thurisaz Thor","Kinship, Heritage, Joy, Inherited Property, Genetics, Protection, Polarity, Regeneration","Transmutation=2, Enchantment=1, Divination=1, Abjuration=1, Necromancy=1"
WOV,"Wunjo Joy, Othila Ancestral, Wunjo Joy","Kinship, Heritage, Joy, Inherited Property, Genetics, Kinship, Heritage, Joy","Enchantment=2, Divination=1, Transmutation=1"
WOX,"Wunjo Joy, Othila Ancestral, Thurisaz Thor","Kinship, Heritage, Joy, Inherited Property, Genetics, Protection, Polarity, Regeneration","Transmutation=2, Enchantment=1, Divination=1, Abjuration=1, Necromancy=1"
WOY,"Wunjo Joy, Othila Ancestral, Eiwaz Death","Kinship, Heritage, Joy, Inherited Property, Genetics,  Tree of Life, Dreaming, Magic","Divination=2, Enchantment=1, Transmutation=1, Illusion=1"
WOZ,"Wunjo Joy, Othila Ancestral, Algiz Protection","Kinship, Heritage, Joy, Inherited Property, Genetics, Divine Protection, Sanctuary","Enchantment=1, Divination=1, Transmutation=1, Abjuration=1"
WOA,"Wunjo Joy, Othila Ancestral, Ansuz Odin","Kinship, Heritage, Joy, Inherited Property, Genetics, God, Ancestors","Divination=2, Enchantment=1, Transmutation=1"
WOE,"Wunjo Joy, Othila Ancestral, Ehwaz Fire","Kinship, Heritage, Joy, Inherited Property, Genetics, Fire, Knowledge","Divination=2, Enchantment=1, Transmutation=1, Evocation=1"
WOI,"Wunjo Joy, Othila Ancestral, Isa Ice","Kinship, Heritage, Joy, Inherited Property, Genetics, Cosmic Coherence","Transmutation=2, Enchantment=1, Divination=1"
WOU,"Wunjo Joy, Othila Ancestral, Uruz Power","Kinship, Heritage, Joy, Inherited Property, Genetics, Primal Creative Force, Gateway","Transmutation=2, Enchantment=1, Divination=1, Evocation=1"
WUB,"Wunjo Joy, Uruz Power, Berkana Birth","Kinship, Heritage, Joy, Primal Creative Force, Gateway, Earth Mother, Birth","Transmutation=2, Enchantment=1, Evocation=1, Conjuration=1"
WUC,"Wunjo Joy, Uruz Power, Kaunaz Fire","Kinship, Heritage, Joy, Primal Creative Force, Gateway, Fire, Knowledge","Evocation=2, Enchantment=1, Transmutation=1, Divination=1"
WUD,"Wunjo Joy, Uruz Power, Dagaz Dawn","Kinship, Heritage, Joy, Primal Creative Force, Gateway, Intuition, Light Within","Transmutation=2, Enchantment=1, Evocation=1, Divination=1"
WUF,"Wunjo Joy, Uruz Power, Fehu Frey","Kinship, Heritage, Joy, Primal Creative Force, Gateway, Wealth, Mother Rune","Enchantment=2, Evocation=1, Transmutation=1"
WUG,"Wunjo Joy, Uruz Power, Gebo Gift","Kinship, Heritage, Joy, Primal Creative Force, Gateway, Divine Interaction","Transmutation=2, Enchantment=1, Evocation=1, Conjuration=1"
WUH,"Wunjo Joy, Uruz Power, Hagalaz Air","Kinship, Heritage, Joy, Primal Creative Force, Gateway, Transformation, Egg of Life","Transmutation=2, Enchantment=1, Evocation=1"
WUJ,"Wunjo Joy, Uruz Power, Jera Earth","Kinship, Heritage, Joy, Primal Creative Force, Gateway, Cycles, Right Action","Transmutation=2, Enchantment=1, Evocation=1, Divination=1"
WUK,"Wunjo Joy, Uruz Power, Kaunaz Fire","Kinship, Heritage, Joy, Primal Creative Force, Gateway, Fire, Knowledge","Evocation=2, Enchantment=1, Transmutation=1, Divination=1"
WUL,"Wunjo Joy, Uruz Power, Laguz Water","Kinship, Heritage, Joy, Primal Creative Force, Gateway, Fertility, Living Renewal","Transmutation=2, Enchantment=1, Evocation=1, Conjuration=1"
WUM,"Wunjo Joy, Uruz Power, Mannaz Man","Kinship, Heritage, Joy, Primal Creative Force, Gateway, Divine Union, Manifestation","Transmutation=2, Enchantment=1, Evocation=1, Conjuration=1, Illusion=1"
WUN,"Wunjo Joy, Uruz Power, Nauthiz Necessity","Kinship, Heritage, Joy, Primal Creative Force, Gateway, Needs, Friction, Shadow","Enchantment=2, Evocation=1, Transmutation=1, Illusion=1, Necromancy=1"
WUNG,"Wunjo Joy, Uruz Power, Inguz Fertility","Kinship, Heritage, Joy, Primal Creative Force, Gateway, True Love, Music, Harmony","Enchantment=2, Transmutation=2, Evocation=1, Divination=1"
WUP,"Wunjo Joy, Uruz Power, Peorth Hearth","Kinship, Heritage, Joy, Primal Creative Force, Gateway, Divination, Luck, Primal Law","Transmutation=2, Enchantment=1, Evocation=1, Divination=1"
WUQ,"Wunjo Joy, Uruz Power, Kaunaz Fire","Kinship, Heritage, Joy, Primal Creative Force, Gateway, Fire, Knowledge","Evocation=2, Enchantment=1, Transmutation=1, Divination=1"
WUR,"Wunjo Joy, Uruz Power, Raido Wheel","Kinship, Heritage, Joy, Primal Creative Force, Gateway, Solar Chariot, Rhythm","Enchantment=2, Transmutation=2, Evocation=1"
WUS,"Wunjo Joy, Uruz Power, Sowulo Sun","Kinship, Heritage, Joy, Primal Creative Force, Gateway, Thunderbolt, Wheel of Power","Evocation=2, Transmutation=2, Enchantment=1"
WUT,"Wunjo Joy, Uruz Power, Teiwaz Victory","Kinship, Heritage, Joy, Primal Creative Force, Gateway, Masculine Gods, Warrior Rune","Enchantment=2, Evocation=2, Transmutation=1"
WUTH,"Wunjo Joy, Uruz Power, Thurisaz Thor","Kinship, Heritage, Joy, Primal Creative Force, Gateway, Protection, Polarity, Regeneration","Transmutation=2, Enchantment=1, Evocation=1, Abjuration=1, Necromancy=1"
WUV,"Wunjo Joy, Uruz Power, Wunjo Joy","Kinship, Heritage, Joy, Primal Creative Force, Gateway, Kinship, Heritage, Joy","Enchantment=2, Evocation=1, Transmutation=1"
WUX,"Wunjo Joy, Uruz Power, Thurisaz Thor","Kinship, Heritage, Joy, Primal Creative Force, Gateway, Protection, Polarity, Regeneration","Transmutation=2, Enchantment=1, Evocation=1, Abjuration=1, Necromancy=1"
WUY,"Wunjo Joy, Uruz Power, Eiwaz Death","Kinship, Heritage, Joy, Primal Creative Force, Gateway,  Tree of Life, Dreaming, Magic","Enchantment=1, Evocation=1, Transmutation=1, Divination=1, Illusion=1"
WUZ,"Wunjo Joy, Uruz Power, Algiz Protection","Kinship, Heritage, Joy, Primal Creative Force, Gateway, Divine Protection, Sanctuary","Enchantment=1, Evocation=1, Transmutation=1, Abjuration=1"
WUA,"Wunjo Joy, Uruz Power, Ansuz Odin","Kinship, Heritage, Joy, Primal Creative Force, Gateway, God, Ancestors","Enchantment=1, Evocation=1, Transmutation=1, Divination=1"
WUE,"Wunjo Joy, Uruz Power, Ehwaz Fire","Kinship, Heritage, Joy, Primal Creative Force, Gateway, Fire, Knowledge","Evocation=2, Enchantment=1, Transmutation=1, Divination=1"
WUI,"Wunjo Joy, Uruz Power, Isa Ice","Kinship, Heritage, Joy, Primal Creative Force, Gateway, Cosmic Coherence","Transmutation=2, Enchantment=1, Evocation=1"
WUO,"Wunjo Joy, Uruz Power, Othila Ancestral","Kinship, Heritage, Joy, Primal Creative Force, Gateway, Inherited Property, Genetics","Transmutation=2, Enchantment=1, Evocation=1, Divination=1"
XAB,"Thurisaz Thor, Ansuz Odin, Berkana Birth","Protection, Polarity, Regeneration, God, Ancestors, Earth Mother, Birth","Transmutation=2, Abjuration=1, Necromancy=1, Divination=1, Conjuration=1"
XAC,"Thurisaz Thor, Ansuz Odin, Kaunaz Fire","Protection, Polarity, Regeneration, God, Ancestors, Fire, Knowledge","Divination=2, Abjuration=1, Transmutation=1, Necromancy=1, Evocation=1"
XAD,"Thurisaz Thor, Ansuz Odin, Dagaz Dawn","Protection, Polarity, Regeneration, God, Ancestors, Intuition, Light Within","Transmutation=2, Divination=2, Abjuration=1, Necromancy=1"
XAF,"Thurisaz Thor, Ansuz Odin, Fehu Frey","Protection, Polarity, Regeneration, God, Ancestors, Wealth, Mother Rune","Abjuration=1, Transmutation=1, Necromancy=1, Divination=1, Enchantment=1"
XAG,"Thurisaz Thor, Ansuz Odin, Gebo Gift","Protection, Polarity, Regeneration, God, Ancestors, Divine Interaction","Transmutation=2, Abjuration=1, Necromancy=1, Divination=1, Conjuration=1"
XAH,"Thurisaz Thor, Ansuz Odin, Hagalaz Air","Protection, Polarity, Regeneration, God, Ancestors, Transformation, Egg of Life","Transmutation=2, Abjuration=1, Necromancy=1, Divination=1"
XAJ,"Thurisaz Thor, Ansuz Odin, Jera Earth","Protection, Polarity, Regeneration, God, Ancestors, Cycles, Right Action","Transmutation=2, Divination=2, Abjuration=1, Necromancy=1"
XAK,"Thurisaz Thor, Ansuz Odin, Kaunaz Fire","Protection, Polarity, Regeneration, God, Ancestors, Fire, Knowledge","Divination=2, Abjuration=1, Transmutation=1, Necromancy=1, Evocation=1"
XAL,"Thurisaz Thor, Ansuz Odin, Laguz Water","Protection, Polarity, Regeneration, God, Ancestors, Fertility, Living Renewal","Transmutation=2, Abjuration=1, Necromancy=1, Divination=1, Conjuration=1"
XAM,"Thurisaz Thor, Ansuz Odin, Mannaz Man","Protection, Polarity, Regeneration, God, Ancestors, Divine Union, Manifestation","Transmutation=2, Abjuration=1, Necromancy=1, Divination=1, Conjuration=1, Illusion=1"
XAN,"Thurisaz Thor, Ansuz Odin, Nauthiz Necessity","Protection, Polarity, Regeneration, God, Ancestors, Needs, Friction, Shadow","Necromancy=2, Abjuration=1, Transmutation=1, Divination=1, Enchantment=1, Illusion=1"
XANG,"Thurisaz Thor, Ansuz Odin, Inguz Fertility","Protection, Polarity, Regeneration, God, Ancestors, True Love, Music, Harmony","Transmutation=2, Divination=2, Abjuration=1, Necromancy=1, Enchantment=1"
XAP,"Thurisaz Thor, Ansuz Odin, Peorth Hearth","Protection, Polarity, Regeneration, God, Ancestors, Divination, Luck, Primal Law","Transmutation=2, Divination=2, Abjuration=1, Necromancy=1"
XAQ,"Thurisaz Thor, Ansuz Odin, Kaunaz Fire","Protection, Polarity, Regeneration, God, Ancestors, Fire, Knowledge","Divination=2, Abjuration=1, Transmutation=1, Necromancy=1, Evocation=1"
XAR,"Thurisaz Thor, Ansuz Odin, Raido Wheel","Protection, Polarity, Regeneration, God, Ancestors, Solar Chariot, Rhythm","Transmutation=2, Abjuration=1, Necromancy=1, Divination=1, Enchantment=1"
XAS,"Thurisaz Thor, Ansuz Odin, Sowulo Sun","Protection, Polarity, Regeneration, God, Ancestors, Thunderbolt, Wheel of Power","Transmutation=2, Abjuration=1, Necromancy=1, Divination=1, Evocation=1"
XAT,"Thurisaz Thor, Ansuz Odin, Teiwaz Victory","Protection, Polarity, Regeneration, God, Ancestors, Masculine Gods, Warrior Rune","Abjuration=1, Transmutation=1, Necromancy=1, Divination=1, Evocation=1, Enchantment=1"
XATH,"Thurisaz Thor, Ansuz Odin, Thurisaz Thor","Protection, Polarity, Regeneration, God, Ancestors, Protection, Polarity, Regeneration","Abjuration=2, Transmutation=2, Necromancy=2, Divination=1"
XAV,"Thurisaz Thor, Ansuz Odin, Wunjo Joy","Protection, Polarity, Regeneration, God, Ancestors, Kinship, Heritage, Joy","Abjuration=1, Transmutation=1, Necromancy=1, Divination=1, Enchantment=1"
XAW,"Thurisaz Thor, Ansuz Odin, Wunjo Joy","Protection, Polarity, Regeneration, God, Ancestors, Kinship, Heritage, Joy","Abjuration=1, Transmutation=1, Necromancy=1, Divination=1, Enchantment=1"
XAY,"Thurisaz Thor, Ansuz Odin, Eiwaz Death","Protection, Polarity, Regeneration, God, Ancestors,  Tree of Life, Dreaming, Magic","Divination=2, Abjuration=1, Transmutation=1, Necromancy=1, Illusion=1"
XAZ,"Thurisaz Thor, Ansuz Odin, Algiz Protection","Protection, Polarity, Regeneration, God, Ancestors, Divine Protection, Sanctuary","Abjuration=2, Transmutation=1, Necromancy=1, Divination=1"
XAE,"Thurisaz Thor, Ansuz Odin, Ehwaz Fire","Protection, Polarity, Regeneration, God, Ancestors, Fire, Knowledge","Divination=2, Abjuration=1, Transmutation=1, Necromancy=1, Evocation=1"
XAI,"Thurisaz Thor, Ansuz Odin, Isa Ice","Protection, Polarity, Regeneration, God, Ancestors, Cosmic Coherence","Transmutation=2, Abjuration=1, Necromancy=1, Divination=1"
XAO,"Thurisaz Thor, Ansuz Odin, Othila Ancestral","Protection, Polarity, Regeneration, God, Ancestors, Inherited Property, Genetics","Transmutation=2, Divination=2, Abjuration=1, Necromancy=1"
XAU,"Thurisaz Thor, Ansuz Odin, Uruz Power","Protection, Polarity, Regeneration, God, Ancestors, Primal Creative Force, Gateway","Transmutation=2, Abjuration=1, Necromancy=1, Divination=1, Evocation=1"
XEB,"Thurisaz Thor, Ehwaz Fire, Berkana Birth","Protection, Polarity, Regeneration, Fire, Knowledge, Earth Mother, Birth","Transmutation=2, Abjuration=1, Necromancy=1, Divination=1, Evocation=1, Conjuration=1"
XEC,"Thurisaz Thor, Ehwaz Fire, Kaunaz Fire","Protection, Polarity, Regeneration, Fire, Knowledge, Fire, Knowledge","Divination=2, Evocation=2, Abjuration=1, Transmutation=1, Necromancy=1"
XED,"Thurisaz Thor, Ehwaz Fire, Dagaz Dawn","Protection, Polarity, Regeneration, Fire, Knowledge, Intuition, Light Within","Transmutation=2, Divination=2, Abjuration=1, Necromancy=1, Evocation=1"
XEF,"Thurisaz Thor, Ehwaz Fire, Fehu Frey","Protection, Polarity, Regeneration, Fire, Knowledge, Wealth, Mother Rune","Abjuration=1, Transmutation=1, Necromancy=1, Divination=1, Evocation=1, Enchantment=1"
XEG,"Thurisaz Thor, Ehwaz Fire, Gebo Gift","Protection, Polarity, Regeneration, Fire, Knowledge, Divine Interaction","Transmutation=2, Abjuration=1, Necromancy=1, Divination=1, Evocation=1, Conjuration=1"
XEH,"Thurisaz Thor, Ehwaz Fire, Hagalaz Air","Protection, Polarity, Regeneration, Fire, Knowledge, Transformation, Egg of Life","Transmutation=2, Abjuration=1, Necromancy=1, Divination=1, Evocation=1"
XEJ,"Thurisaz Thor, Ehwaz Fire, Jera Earth","Protection, Polarity, Regeneration, Fire, Knowledge, Cycles, Right Action","Transmutation=2, Divination=2, Abjuration=1, Necromancy=1, Evocation=1"
XEK,"Thurisaz Thor, Ehwaz Fire, Kaunaz Fire","Protection, Polarity, Regeneration, Fire, Knowledge, Fire, Knowledge","Divination=2, Evocation=2, Abjuration=1, Transmutation=1, Necromancy=1"
XEL,"Thurisaz Thor, Ehwaz Fire, Laguz Water","Protection, Polarity, Regeneration, Fire, Knowledge, Fertility, Living Renewal","Transmutation=2, Abjuration=1, Necromancy=1, Divination=1, Evocation=1, Conjuration=1"
XEM,"Thurisaz Thor, Ehwaz Fire, Mannaz Man","Protection, Polarity, Regeneration, Fire, Knowledge, Divine Union, Manifestation","Transmutation=2, Abjuration=1, Necromancy=1, Divination=1, Evocation=1, Conjuration=1, Illusion=1"
XEN,"Thurisaz Thor, Ehwaz Fire, Nauthiz Necessity","Protection, Polarity, Regeneration, Fire, Knowledge, Needs, Friction, Shadow","Necromancy=2, Abjuration=1, Transmutation=1, Divination=1, Evocation=1, Enchantment=1, Illusion=1"
XENG,"Thurisaz Thor, Ehwaz Fire, Inguz Fertility","Protection, Polarity, Regeneration, Fire, Knowledge, True Love, Music, Harmony","Transmutation=2, Divination=2, Abjuration=1, Necromancy=1, Evocation=1, Enchantment=1"
XEP,"Thurisaz Thor, Ehwaz Fire, Peorth Hearth","Protection, Polarity, Regeneration, Fire, Knowledge, Divination, Luck, Primal Law","Transmutation=2, Divination=2, Abjuration=1, Necromancy=1, Evocation=1"
XEQ,"Thurisaz Thor, Ehwaz Fire, Kaunaz Fire","Protection, Polarity, Regeneration, Fire, Knowledge, Fire, Knowledge","Divination=2, Evocation=2, Abjuration=1, Transmutation=1, Necromancy=1"
XER,"Thurisaz Thor, Ehwaz Fire, Raido Wheel","Protection, Polarity, Regeneration, Fire, Knowledge, Solar Chariot, Rhythm","Transmutation=2, Abjuration=1, Necromancy=1, Divination=1, Evocation=1, Enchantment=1"
XES,"Thurisaz Thor, Ehwaz Fire, Sowulo Sun","Protection, Polarity, Regeneration, Fire, Knowledge, Thunderbolt, Wheel of Power","Transmutation=2, Evocation=2, Abjuration=1, Necromancy=1, Divination=1"
XET,"Thurisaz Thor, Ehwaz Fire, Teiwaz Victory","Protection, Polarity, Regeneration, Fire, Knowledge, Masculine Gods, Warrior Rune","Evocation=2, Abjuration=1, Transmutation=1, Necromancy=1, Divination=1, Enchantment=1"
XETH,"Thurisaz Thor, Ehwaz Fire, Thurisaz Thor","Protection, Polarity, Regeneration, Fire, Knowledge, Protection, Polarity, Regeneration","Abjuration=2, Transmutation=2, Necromancy=2, Divination=1, Evocation=1"
XEV,"Thurisaz Thor, Ehwaz Fire, Wunjo Joy","Protection, Polarity, Regeneration, Fire, Knowledge, Kinship, Heritage, Joy","Abjuration=1, Transmutation=1, Necromancy=1, Divination=1, Evocation=1, Enchantment=1"
XEW,"Thurisaz Thor, Ehwaz Fire, Wunjo Joy","Protection, Polarity, Regeneration, Fire, Knowledge, Kinship, Heritage, Joy","Abjuration=1, Transmutation=1, Necromancy=1, Divination=1, Evocation=1, Enchantment=1"
